"datetime","site_id","variable","daily_mean"
2020-09-25,"TOOK","surface_downwelling_shortwave_flux_in_air",70.8790322580645
2020-09-26,"BARC","air_pressure",101098.191374748
2020-09-26,"BARC","air_temperature",27.415877532959
2020-09-26,"BARC","eastward_wind",1.13392971644819
2020-09-26,"BARC","northward_wind",1.13392971644819
2020-09-26,"BARC","precipitation_flux",6.23879945943223e-06
2020-09-26,"BARC","relative_humidity",0.741764204425197
2020-09-26,"BARC","surface_downwelling_longwave_flux_in_air",411.038281840663
2020-09-26,"BARC","surface_downwelling_shortwave_flux_in_air",221.911290322581
2020-09-26,"CRAM","air_pressure",94555.8690671203
2020-09-26,"CRAM","air_temperature",17.3017637765536
2020-09-26,"CRAM","eastward_wind",0.812168967284222
2020-09-26,"CRAM","northward_wind",0.812168967284222
2020-09-26,"CRAM","precipitation_flux",4.00761657966392e-05
2020-09-26,"CRAM","relative_humidity",0.824455065214506
2020-09-26,"CRAM","surface_downwelling_longwave_flux_in_air",362.151185066469
2020-09-26,"CRAM","surface_downwelling_shortwave_flux_in_air",82.8790322580645
2020-09-26,"LIRO","air_pressure",94555.8690671203
2020-09-26,"LIRO","air_temperature",17.3017637765536
2020-09-26,"LIRO","eastward_wind",0.812168967284222
2020-09-26,"LIRO","northward_wind",0.812168967284222
2020-09-26,"LIRO","precipitation_flux",4.00761657966392e-05
2020-09-26,"LIRO","relative_humidity",0.824455065214506
2020-09-26,"LIRO","surface_downwelling_longwave_flux_in_air",362.151185066469
2020-09-26,"LIRO","surface_downwelling_shortwave_flux_in_air",82.8790322580645
2020-09-26,"PRLA","air_pressure",94312.2838226647
2020-09-26,"PRLA","air_temperature",18.6755280607491
2020-09-26,"PRLA","eastward_wind",3.70845922878167
2020-09-26,"PRLA","northward_wind",3.70845922878167
2020-09-26,"PRLA","precipitation_flux",5.00298699079217e-06
2020-09-26,"PRLA","relative_humidity",0.297746723569849
2020-09-26,"PRLA","surface_downwelling_longwave_flux_in_air",345.860862485824
2020-09-26,"PRLA","surface_downwelling_shortwave_flux_in_air",92.758064516129
2020-09-26,"PRPO","air_pressure",93787.6474924395
2020-09-26,"PRPO","air_temperature",18.0025445425383
2020-09-26,"PRPO","eastward_wind",3.80511244993359
2020-09-26,"PRPO","northward_wind",3.80511244993359
2020-09-26,"PRPO","precipitation_flux",6.27240158279238e-06
2020-09-26,"PRPO","relative_humidity",0.317553176059518
2020-09-26,"PRPO","surface_downwelling_longwave_flux_in_air",341.675378614856
2020-09-26,"PRPO","surface_downwelling_shortwave_flux_in_air",94.6048387096774
2020-09-26,"SUGG","air_pressure",101098.191374748
2020-09-26,"SUGG","air_temperature",27.415877532959
2020-09-26,"SUGG","eastward_wind",1.13392971644819
2020-09-26,"SUGG","northward_wind",1.13392971644819
2020-09-26,"SUGG","precipitation_flux",6.23879945943223e-06
2020-09-26,"SUGG","relative_humidity",0.741764204425197
2020-09-26,"SUGG","surface_downwelling_longwave_flux_in_air",411.038281840663
2020-09-26,"SUGG","surface_downwelling_shortwave_flux_in_air",221.911290322581
2020-09-26,"TOOK","air_pressure",88470.6493195565
2020-09-26,"TOOK","air_temperature",-7.2019174063077
2020-09-26,"TOOK","eastward_wind",-0.488099815949212
2020-09-26,"TOOK","northward_wind",-0.488099815949212
2020-09-26,"TOOK","precipitation_flux",5.41367987560257e-07
2020-09-26,"TOOK","relative_humidity",0.951128453388009
2020-09-26,"TOOK","surface_downwelling_longwave_flux_in_air",239.876991641137
2020-09-26,"TOOK","surface_downwelling_shortwave_flux_in_air",78.4354838709677
2020-09-27,"BARC","air_pressure",101022.310541625
2020-09-27,"BARC","air_temperature",25.8519573991017
2020-09-27,"BARC","eastward_wind",-0.994443507435712
2020-09-27,"BARC","northward_wind",-0.994443507435712
2020-09-27,"BARC","precipitation_flux",0.000278375153696852
2020-09-27,"BARC","relative_humidity",0.858404894900578
2020-09-27,"BARC","surface_downwelling_longwave_flux_in_air",413.459343694871
2020-09-27,"BARC","surface_downwelling_shortwave_flux_in_air",119.032258064516
2020-09-27,"CRAM","air_pressure",94233.0278950353
2020-09-27,"CRAM","air_temperature",13.4925223894017
2020-09-27,"CRAM","eastward_wind",2.12155104636826
2020-09-27,"CRAM","northward_wind",2.12155104636826
2020-09-27,"CRAM","precipitation_flux",3.77688172307831e-05
2020-09-27,"CRAM","relative_humidity",0.80477720696439
2020-09-27,"CRAM","surface_downwelling_longwave_flux_in_air",334.072246920678
2020-09-27,"CRAM","surface_downwelling_shortwave_flux_in_air",120.459677419355
2020-09-27,"LIRO","air_pressure",94233.0278950353
2020-09-27,"LIRO","air_temperature",13.4925223894017
2020-09-27,"LIRO","eastward_wind",2.12155104636826
2020-09-27,"LIRO","northward_wind",2.12155104636826
2020-09-27,"LIRO","precipitation_flux",3.77688172307831e-05
2020-09-27,"LIRO","relative_humidity",0.80477720696439
2020-09-27,"LIRO","surface_downwelling_longwave_flux_in_air",334.072246920678
2020-09-27,"LIRO","surface_downwelling_shortwave_flux_in_air",120.459677419355
2020-09-27,"PRLA","air_pressure",94542.5032447077
2020-09-27,"PRLA","air_temperature",12.7369448302895
2020-09-27,"PRLA","eastward_wind",7.43550255606251
2020-09-27,"PRLA","northward_wind",7.43550255606251
2020-09-27,"PRLA","precipitation_flux",3.32063924764053e-05
2020-09-27,"PRLA","relative_humidity",0.588632713210198
2020-09-27,"PRLA","surface_downwelling_longwave_flux_in_air",320.253698533581
2020-09-27,"PRLA","surface_downwelling_shortwave_flux_in_air",74.1088709677419
2020-09-27,"PRPO","air_pressure",94068.8416341146
2020-09-27,"PRPO","air_temperature",12.0851152850736
2020-09-27,"PRPO","eastward_wind",7.39270012641466
2020-09-27,"PRPO","northward_wind",7.39270012641466
2020-09-27,"PRPO","precipitation_flux",2.96146958649688e-05
2020-09-27,"PRPO","relative_humidity",0.610880025304774
2020-09-27,"PRPO","surface_downwelling_longwave_flux_in_air",318.455311436807
2020-09-27,"PRPO","surface_downwelling_shortwave_flux_in_air",60.6733870967742
2020-09-27,"SUGG","air_pressure",101022.310541625
2020-09-27,"SUGG","air_temperature",25.8519573991017
2020-09-27,"SUGG","eastward_wind",-0.994443507435712
2020-09-27,"SUGG","northward_wind",-0.994443507435712
2020-09-27,"SUGG","precipitation_flux",0.000278375153696852
2020-09-27,"SUGG","relative_humidity",0.858404894900578
2020-09-27,"SUGG","surface_downwelling_longwave_flux_in_air",413.459343694871
2020-09-27,"SUGG","surface_downwelling_shortwave_flux_in_air",119.032258064516
2020-09-27,"TOOK","air_pressure",88647.4440891717
2020-09-27,"TOOK","air_temperature",-7.6838819688366
2020-09-27,"TOOK","eastward_wind",-0.722017437239648
2020-09-27,"TOOK","northward_wind",-0.722017437239648
2020-09-27,"TOOK","precipitation_flux",9.33393084398485e-07
2020-09-27,"TOOK","relative_humidity",0.909533253690248
2020-09-27,"TOOK","surface_downwelling_longwave_flux_in_air",218.423053249236
2020-09-27,"TOOK","surface_downwelling_shortwave_flux_in_air",90.883064516129
2020-09-28,"BARC","air_pressure",100858.17359711
2020-09-28,"BARC","air_temperature",25.1667360039168
2020-09-28,"BARC","eastward_wind",-0.496039476107164
2020-09-28,"BARC","northward_wind",-0.496039476107164
2020-09-28,"BARC","precipitation_flux",0.000202822583346998
2020-09-28,"BARC","relative_humidity",0.849087832563667
2020-09-28,"BARC","surface_downwelling_longwave_flux_in_air",416.891077595372
2020-09-28,"BARC","surface_downwelling_shortwave_flux_in_air",164.975806451613
2020-09-28,"CRAM","air_pressure",94643.0509177587
2020-09-28,"CRAM","air_temperature",9.12907558974405
2020-09-28,"CRAM","eastward_wind",2.17941746404094
2020-09-28,"CRAM","northward_wind",2.17941746404094
2020-09-28,"CRAM","precipitation_flux",2.76321689149013e-05
2020-09-28,"CRAM","relative_humidity",0.851548854458717
2020-09-28,"CRAM","surface_downwelling_longwave_flux_in_air",319.213658240534
2020-09-28,"CRAM","surface_downwelling_shortwave_flux_in_air",84.5322580645161
2020-09-28,"LIRO","air_pressure",94643.0509177587
2020-09-28,"LIRO","air_temperature",9.12907558974405
2020-09-28,"LIRO","eastward_wind",2.17941746404094
2020-09-28,"LIRO","northward_wind",2.17941746404094
2020-09-28,"LIRO","precipitation_flux",2.76321689149013e-05
2020-09-28,"LIRO","relative_humidity",0.851548854458717
2020-09-28,"LIRO","surface_downwelling_longwave_flux_in_air",319.213658240534
2020-09-28,"LIRO","surface_downwelling_shortwave_flux_in_air",84.5322580645161
2020-09-28,"PRLA","air_pressure",95640.0853809644
2020-09-28,"PRLA","air_temperature",9.63883403655024
2020-09-28,"PRLA","eastward_wind",4.24030451172142
2020-09-28,"PRLA","northward_wind",4.24030451172142
2020-09-28,"PRLA","precipitation_flux",9.63261665324619e-06
2020-09-28,"PRLA","relative_humidity",0.680255841593589
2020-09-28,"PRLA","surface_downwelling_longwave_flux_in_air",292.036238885695
2020-09-28,"PRLA","surface_downwelling_shortwave_flux_in_air",133.120967741935
2020-09-28,"PRPO","air_pressure",95142.1368867608
2020-09-28,"PRPO","air_temperature",9.64154809110914
2020-09-28,"PRPO","eastward_wind",4.1265813921408
2020-09-28,"PRPO","northward_wind",4.1265813921408
2020-09-28,"PRPO","precipitation_flux",8.97550791292813e-06
2020-09-28,"PRPO","relative_humidity",0.667942667007446
2020-09-28,"PRPO","surface_downwelling_longwave_flux_in_air",288.899142111501
2020-09-28,"PRPO","surface_downwelling_shortwave_flux_in_air",145.322580645161
2020-09-28,"SUGG","air_pressure",100858.17359711
2020-09-28,"SUGG","air_temperature",25.1667360039168
2020-09-28,"SUGG","eastward_wind",-0.496039476107164
2020-09-28,"SUGG","northward_wind",-0.496039476107164
2020-09-28,"SUGG","precipitation_flux",0.000202822583346998
2020-09-28,"SUGG","relative_humidity",0.849087832563667
2020-09-28,"SUGG","surface_downwelling_longwave_flux_in_air",416.891077595372
2020-09-28,"SUGG","surface_downwelling_shortwave_flux_in_air",164.975806451613
2020-09-28,"TOOK","air_pressure",88320.6230573757
2020-09-28,"TOOK","air_temperature",-7.90744406587328
2020-09-28,"TOOK","eastward_wind",0.15033148269492
2020-09-28,"TOOK","northward_wind",0.15033148269492
2020-09-28,"TOOK","precipitation_flux",7.41860828181037e-06
2020-09-28,"TOOK","relative_humidity",0.949862027732275
2020-09-28,"TOOK","surface_downwelling_longwave_flux_in_air",243.439464569092
2020-09-28,"TOOK","surface_downwelling_shortwave_flux_in_air",80.3467741935484
2020-09-29,"BARC","air_pressure",100711.15140919
2020-09-29,"BARC","air_temperature",24.8437812312957
2020-09-29,"BARC","eastward_wind",0.865211072016336
2020-09-29,"BARC","northward_wind",0.865211072016336
2020-09-29,"BARC","precipitation_flux",0.000118466250088262
2020-09-29,"BARC","relative_humidity",0.857551095921506
2020-09-29,"BARC","surface_downwelling_longwave_flux_in_air",407.182391505088
2020-09-29,"BARC","surface_downwelling_shortwave_flux_in_air",201.177419354839
2020-09-29,"CRAM","air_pressure",94671.1641885081
2020-09-29,"CRAM","air_temperature",8.20401068246497
2020-09-29,"CRAM","eastward_wind",3.70066799720128
2020-09-29,"CRAM","northward_wind",3.70066799720128
2020-09-29,"CRAM","precipitation_flux",2.79271212298525e-05
2020-09-29,"CRAM","relative_humidity",0.913104861884989
2020-09-29,"CRAM","surface_downwelling_longwave_flux_in_air",331.117875376055
2020-09-29,"CRAM","surface_downwelling_shortwave_flux_in_air",52.6451612903226
2020-09-29,"LIRO","air_pressure",94671.1641885081
2020-09-29,"LIRO","air_temperature",8.20401068246497
2020-09-29,"LIRO","eastward_wind",3.70066799720128
2020-09-29,"LIRO","northward_wind",3.70066799720128
2020-09-29,"LIRO","precipitation_flux",2.79271212298525e-05
2020-09-29,"LIRO","relative_humidity",0.913104861884989
2020-09-29,"LIRO","surface_downwelling_longwave_flux_in_air",331.117875376055
2020-09-29,"LIRO","surface_downwelling_shortwave_flux_in_air",52.6451612903226
2020-09-29,"PRLA","air_pressure",95112.1064348118
2020-09-29,"PRLA","air_temperature",14.4487951709378
2020-09-29,"PRLA","eastward_wind",4.98745560101283
2020-09-29,"PRLA","northward_wind",4.98745560101283
2020-09-29,"PRLA","precipitation_flux",3.8455795216304e-06
2020-09-29,"PRLA","relative_humidity",0.414068562305102
2020-09-29,"PRLA","surface_downwelling_longwave_flux_in_air",332.940456021217
2020-09-29,"PRLA","surface_downwelling_shortwave_flux_in_air",142.838709677419
2020-09-29,"PRPO","air_pressure",94602.1407615087
2020-09-29,"PRPO","air_temperature",14.3959329010339
2020-09-29,"PRPO","eastward_wind",5.03019755630083
2020-09-29,"PRPO","northward_wind",5.03019755630083
2020-09-29,"PRPO","precipitation_flux",4.6296297097434e-06
2020-09-29,"PRPO","relative_humidity",0.415098131510519
2020-09-29,"PRPO","surface_downwelling_longwave_flux_in_air",336.375939892184
2020-09-29,"PRPO","surface_downwelling_shortwave_flux_in_air",127.935483870968
2020-09-29,"SUGG","air_pressure",100711.15140919
2020-09-29,"SUGG","air_temperature",24.8437812312957
2020-09-29,"SUGG","eastward_wind",0.865211072016336
2020-09-29,"SUGG","northward_wind",0.865211072016336
2020-09-29,"SUGG","precipitation_flux",0.000118466250088262
2020-09-29,"SUGG","relative_humidity",0.857551095921506
2020-09-29,"SUGG","surface_downwelling_longwave_flux_in_air",407.182391505088
2020-09-29,"SUGG","surface_downwelling_shortwave_flux_in_air",201.177419354839
2020-09-29,"TOOK","air_pressure",89315.7642599126
2020-09-29,"TOOK","air_temperature",-3.91699758550169
2020-09-29,"TOOK","eastward_wind",0.795251398797958
2020-09-29,"TOOK","northward_wind",0.795251398797958
2020-09-29,"TOOK","precipitation_flux",0
2020-09-29,"TOOK","relative_humidity",0.861567227045695
2020-09-29,"TOOK","surface_downwelling_longwave_flux_in_air",221.988843117991
2020-09-29,"TOOK","surface_downwelling_shortwave_flux_in_air",85.2903225806452
2020-09-30,"BARC","air_pressure",101188.485582577
2020-09-30,"BARC","air_temperature",19.1002891458491
2020-09-30,"BARC","eastward_wind",0.617176963286149
2020-09-30,"BARC","northward_wind",0.617176963286149
2020-09-30,"BARC","precipitation_flux",4.96565123125377e-06
2020-09-30,"BARC","relative_humidity",0.703918356100718
2020-09-30,"BARC","surface_downwelling_longwave_flux_in_air",341.003508044827
2020-09-30,"BARC","surface_downwelling_shortwave_flux_in_air",247.645161290323
2020-09-30,"CRAM","air_pressure",94158.0016171035
2020-09-30,"CRAM","air_temperature",7.45803088116395
2020-09-30,"CRAM","eastward_wind",3.33853443543757
2020-09-30,"CRAM","northward_wind",3.33853443543757
2020-09-30,"CRAM","precipitation_flux",3.89411595005769e-05
2020-09-30,"CRAM","relative_humidity",0.897388789320505
2020-09-30,"CRAM","surface_downwelling_longwave_flux_in_air",303.834153206118
2020-09-30,"CRAM","surface_downwelling_shortwave_flux_in_air",75.7903225806452
2020-09-30,"LIRO","air_pressure",94158.0016171035
2020-09-30,"LIRO","air_temperature",7.45803088116395
2020-09-30,"LIRO","eastward_wind",3.33853443543757
2020-09-30,"LIRO","northward_wind",3.33853443543757
2020-09-30,"LIRO","precipitation_flux",3.89411595005769e-05
2020-09-30,"LIRO","relative_humidity",0.897388789320505
2020-09-30,"LIRO","surface_downwelling_longwave_flux_in_air",303.834153206118
2020-09-30,"LIRO","surface_downwelling_shortwave_flux_in_air",75.7903225806452
2020-09-30,"PRLA","air_pressure",95216.0123382897
2020-09-30,"PRLA","air_temperature",11.4648587790869
2020-09-30,"PRLA","eastward_wind",6.53497252477113
2020-09-30,"PRLA","northward_wind",6.53497252477113
2020-09-30,"PRLA","precipitation_flux",3.47222226561718e-06
2020-09-30,"PRLA","relative_humidity",0.509606525462161
2020-09-30,"PRLA","surface_downwelling_longwave_flux_in_air",292.697056431924
2020-09-30,"PRLA","surface_downwelling_shortwave_flux_in_air",107.467741935484
2020-09-30,"PRPO","air_pressure",94747.487703713
2020-09-30,"PRPO","air_temperature",11.0652770339802
2020-09-30,"PRPO","eastward_wind",6.27667953570684
2020-09-30,"PRPO","northward_wind",6.27667953570684
2020-09-30,"PRPO","precipitation_flux",2.87485071941943e-06
2020-09-30,"PRPO","relative_humidity",0.513844427959893
2020-09-30,"PRPO","surface_downwelling_longwave_flux_in_air",293.035766109344
2020-09-30,"PRPO","surface_downwelling_shortwave_flux_in_air",103.346774193548
2020-09-30,"SUGG","air_pressure",101188.485582577
2020-09-30,"SUGG","air_temperature",19.1002891458491
2020-09-30,"SUGG","eastward_wind",0.617176963286149
2020-09-30,"SUGG","northward_wind",0.617176963286149
2020-09-30,"SUGG","precipitation_flux",4.96565123125377e-06
2020-09-30,"SUGG","relative_humidity",0.703918356100718
2020-09-30,"SUGG","surface_downwelling_longwave_flux_in_air",341.003508044827
2020-09-30,"SUGG","surface_downwelling_shortwave_flux_in_air",247.645161290323
2020-09-30,"TOOK","air_pressure",89781.4530409946
2020-09-30,"TOOK","air_temperature",-2.03050320533009
2020-09-30,"TOOK","eastward_wind",-1.02973160400776
2020-09-30,"TOOK","northward_wind",-1.02973160400776
2020-09-30,"TOOK","precipitation_flux",0
2020-09-30,"TOOK","relative_humidity",0.728292013855391
2020-09-30,"TOOK","surface_downwelling_longwave_flux_in_air",221.132539933728
2020-09-30,"TOOK","surface_downwelling_shortwave_flux_in_air",75.9677419354839
2020-10-01,"BARC","air_pressure",101257.82717994
2020-10-01,"BARC","air_temperature",20.2226310401835
2020-10-01,"BARC","eastward_wind",0.105909037379353
2020-10-01,"BARC","northward_wind",0.105909037379353
2020-10-01,"BARC","precipitation_flux",0
2020-10-01,"BARC","relative_humidity",0.589636300943231
2020-10-01,"BARC","surface_downwelling_longwave_flux_in_air",322.851712872905
2020-10-01,"BARC","surface_downwelling_shortwave_flux_in_air",249.032258064516
2020-10-01,"CRAM","air_pressure",95289.6894111223
2020-10-01,"CRAM","air_temperature",5.39432457544473
2020-10-01,"CRAM","eastward_wind",1.96768318501508
2020-10-01,"CRAM","northward_wind",1.96768318501508
2020-10-01,"CRAM","precipitation_flux",4.30854248592859e-05
2020-10-01,"CRAM","relative_humidity",0.908265337072393
2020-10-01,"CRAM","surface_downwelling_longwave_flux_in_air",308.295261260002
2020-10-01,"CRAM","surface_downwelling_shortwave_flux_in_air",61.0564516129032
2020-10-01,"LIRO","air_pressure",95289.6894111223
2020-10-01,"LIRO","air_temperature",5.39432457544473
2020-10-01,"LIRO","eastward_wind",1.96768318501508
2020-10-01,"LIRO","northward_wind",1.96768318501508
2020-10-01,"LIRO","precipitation_flux",4.30854248592859e-05
2020-10-01,"LIRO","relative_humidity",0.908265337072393
2020-10-01,"LIRO","surface_downwelling_longwave_flux_in_air",308.295261260002
2020-10-01,"LIRO","surface_downwelling_shortwave_flux_in_air",61.0564516129032
2020-10-01,"PRLA","air_pressure",96394.087155578
2020-10-01,"PRLA","air_temperature",5.82562942504887
2020-10-01,"PRLA","eastward_wind",2.98675575059017
2020-10-01,"PRLA","northward_wind",2.98675575059017
2020-10-01,"PRLA","precipitation_flux",8.92323792301198e-06
2020-10-01,"PRLA","relative_humidity",0.658543556838907
2020-10-01,"PRLA","surface_downwelling_longwave_flux_in_air",286.400099969679
2020-10-01,"PRLA","surface_downwelling_shortwave_flux_in_air",108.16935483871
2020-10-01,"PRPO","air_pressure",95878.6786374328
2020-10-01,"PRPO","air_temperature",5.48170382591991
2020-10-01,"PRPO","eastward_wind",2.66983370570828
2020-10-01,"PRPO","northward_wind",2.66983370570828
2020-10-01,"PRPO","precipitation_flux",8.17652346940184e-06
2020-10-01,"PRPO","relative_humidity",0.678401087330234
2020-10-01,"PRPO","surface_downwelling_longwave_flux_in_air",282.319454931444
2020-10-01,"PRPO","surface_downwelling_shortwave_flux_in_air",115.354838709677
2020-10-01,"SUGG","air_pressure",101257.82717994
2020-10-01,"SUGG","air_temperature",20.2226310401835
2020-10-01,"SUGG","eastward_wind",0.105909037379353
2020-10-01,"SUGG","northward_wind",0.105909037379353
2020-10-01,"SUGG","precipitation_flux",0
2020-10-01,"SUGG","relative_humidity",0.589636300943231
2020-10-01,"SUGG","surface_downwelling_longwave_flux_in_air",322.851712872905
2020-10-01,"SUGG","surface_downwelling_shortwave_flux_in_air",249.032258064516
2020-10-01,"TOOK","air_pressure",88910.3924101142
2020-10-01,"TOOK","air_temperature",1.73041302260538
2020-10-01,"TOOK","eastward_wind",-0.47077105504333
2020-10-01,"TOOK","northward_wind",-0.47077105504333
2020-10-01,"TOOK","precipitation_flux",4.67816615680827e-05
2020-10-01,"TOOK","relative_humidity",0.715884958390267
2020-10-01,"TOOK","surface_downwelling_longwave_flux_in_air",296.383970937421
2020-10-01,"TOOK","surface_downwelling_shortwave_flux_in_air",24.1370967741935
2020-10-02,"BARC","air_pressure",101118.878853747
2020-10-02,"BARC","air_temperature",21.1417612629552
2020-10-02,"BARC","eastward_wind",0.506549102719873
2020-10-02,"BARC","northward_wind",0.506549102719873
2020-10-02,"BARC","precipitation_flux",0
2020-10-02,"BARC","relative_humidity",0.612264305391619
2020-10-02,"BARC","surface_downwelling_longwave_flux_in_air",348.771434168662
2020-10-02,"BARC","surface_downwelling_shortwave_flux_in_air",211.66935483871
2020-10-02,"CRAM","air_pressure",96089.8469422043
2020-10-02,"CRAM","air_temperature",2.25399260982397
2020-10-02,"CRAM","eastward_wind",0.68829640680899
2020-10-02,"CRAM","northward_wind",0.68829640680899
2020-10-02,"CRAM","precipitation_flux",2.7113202366791e-05
2020-10-02,"CRAM","relative_humidity",0.882035814869788
2020-10-02,"CRAM","surface_downwelling_longwave_flux_in_air",290.714982555759
2020-10-02,"CRAM","surface_downwelling_shortwave_flux_in_air",100.427419354839
2020-10-02,"LIRO","air_pressure",96089.8469422043
2020-10-02,"LIRO","air_temperature",2.25399260982397
2020-10-02,"LIRO","eastward_wind",0.68829640680899
2020-10-02,"LIRO","northward_wind",0.68829640680899
2020-10-02,"LIRO","precipitation_flux",2.7113202366791e-05
2020-10-02,"LIRO","relative_humidity",0.882035814869788
2020-10-02,"LIRO","surface_downwelling_longwave_flux_in_air",290.714982555759
2020-10-02,"LIRO","surface_downwelling_shortwave_flux_in_air",100.427419354839
2020-10-02,"PRLA","air_pressure",96221.1713394657
2020-10-02,"PRLA","air_temperature",5.73082172845005
2020-10-02,"PRLA","eastward_wind",0.273444265202289
2020-10-02,"PRLA","northward_wind",0.273444265202289
2020-10-02,"PRLA","precipitation_flux",2.98685792570972e-07
2020-10-02,"PRLA","relative_humidity",0.579590919607429
2020-10-02,"PRLA","surface_downwelling_longwave_flux_in_air",285.803692233178
2020-10-02,"PRLA","surface_downwelling_shortwave_flux_in_air",137.491935483871
2020-10-02,"PRPO","air_pressure",95642.5307984711
2020-10-02,"PRPO","air_temperature",5.52720541184954
2020-10-02,"PRPO","eastward_wind",-0.0461928207491104
2020-10-02,"PRPO","northward_wind",-0.0461928207491104
2020-10-02,"PRPO","precipitation_flux",8.58721643210063e-07
2020-10-02,"PRPO","relative_humidity",0.586304628797757
2020-10-02,"PRPO","surface_downwelling_longwave_flux_in_air",285.464982555759
2020-10-02,"PRPO","surface_downwelling_shortwave_flux_in_air",129.91935483871
2020-10-02,"SUGG","air_pressure",101118.878853747
2020-10-02,"SUGG","air_temperature",21.1417612629552
2020-10-02,"SUGG","eastward_wind",0.506549102719873
2020-10-02,"SUGG","northward_wind",0.506549102719873
2020-10-02,"SUGG","precipitation_flux",0
2020-10-02,"SUGG","relative_humidity",0.612264305391619
2020-10-02,"SUGG","surface_downwelling_longwave_flux_in_air",348.771434168662
2020-10-02,"SUGG","surface_downwelling_shortwave_flux_in_air",211.66935483871
2020-10-02,"TOOK","air_pressure",88950.3759345598
2020-10-02,"TOOK","air_temperature",2.88438179262226
2020-10-02,"TOOK","eastward_wind",-1.12221430554505
2020-10-02,"TOOK","northward_wind",-1.12221430554505
2020-10-02,"TOOK","precipitation_flux",1.57930111382357e-05
2020-10-02,"TOOK","relative_humidity",0.877951137993925
2020-10-02,"TOOK","surface_downwelling_longwave_flux_in_air",292.505305136404
2020-10-02,"TOOK","surface_downwelling_shortwave_flux_in_air",33.4032258064516
2020-10-03,"BARC","air_pressure",101236.432585685
2020-10-03,"BARC","air_temperature",20.5867909421203
2020-10-03,"BARC","eastward_wind",-0.927449808962348
2020-10-03,"BARC","northward_wind",-0.927449808962348
2020-10-03,"BARC","precipitation_flux",4.18160108208496e-06
